5;industrial_complex;3103.00;9.80;1599.00;4.10;0
5;industrial_complex;3120.00;9.55;1617.00;1.94;0
5;industrial_complex;3144.00;9.70;1617.00;6.06;0
5;industrial_complex;3122.00;9.90;1590.00;6.16;0
5;air_base;3110.00;9.80;1593.00;4.01;0
5;naval_base;3134.00;9.50;1620.00;-1.82;2256
5;naval_base;3116.00;9.57;1610.00;-2.36;2309
5;naval_base;3120.00;9.50;1613.00;-1.77;2256
5;naval_base;3124.00;9.53;1622.00;-1.82;2256
5;naval_base;3110.00;9.53;1607.00;-3.61;2309
5;bunker;3127.00;9.82;1601.00;1.50;0
5;bunker;3112.00;9.70;1606.00;3.06;0
5;bunker;3151.00;9.80;1603.00;0.90;0
5;bunker;3134.00;10.40;1595.00;3.56;0
5;bunker;3142.00;9.70;1617.00;6.23;0
5;bunker;3158.00;9.78;1614.00;2.96;0
5;bunker;3128.00;9.80;1610.00;4.17;0
5;bunker;3135.00;10.40;1597.00;2.01;0
5;bunker;3141.00;9.95;1599.00;3.57;0
5;bunker;3143.00;9.65;1619.00;6.23;0
5;bunker;3143.00;10.40;1592.00;2.61;0
5;bunker;3155.00;10.30;1621.00;0.45;0
5;bunker;3115.00;9.90;1595.00;0.56;0
5;bunker;3153.00;10.45;1595.00;4.68;0
5;bunker;3120.00;9.90;1591.00;2.52;0
5;bunker;3111.00;9.70;1605.00;5.18;0
5;bunker;3131.00;9.60;1618.00;0.46;0
5;coastal_bunker;3138.00;9.50;1628.00;-1.82;0
5;coastal_bunker;3118.00;9.50;1612.00;-2.36;0
5;coastal_bunker;3124.00;9.57;1614.00;-1.77;0
5;coastal_bunker;3133.00;9.63;1628.00;-1.82;0
5;coastal_bunker;3109.00;9.50;1607.00;-3.61;0
5;dockyard;3118.00;9.50;1612.00;-2.36;0
5;anti_air_building;3151.00;10.23;1598.00;5.80;0
5;anti_air_building;3105.00;9.80;1595.00;3.64;0
5;anti_air_building;3128.00;9.80;1606.00;0.02;0
5;synthetic_refinery;3106.00;9.80;1597.00;2.68;0
5;radar_station;3099.00;9.75;1594.00;1.15;0
5;rocket_site;3134.00;9.65;1617.00;0.62;0
5;nuclear_reactor;3121.00;9.80;1606.00;4.75;0
6;arms_factory;2873.00;9.80;1533.00;1.43;0
6;arms_factory;2873.00;9.75;1534.00;5.55;0
6;arms_factory;2873.00;9.70;1535.00;0.83;0
6;arms_factory;2871.00;9.70;1536.00;3.49;0
6;arms_factory;2870.00;9.70;1537.00;6.16;0
6;arms_factory;2868.00;9.90;1538.00;4.00;0
6;industrial_complex;2871.00;9.70;1538.00;4.10;0
6;industrial_complex;2868.00;9.88;1539.00;1.94;0
6;industrial_complex;2871.00;9.70;1539.00;6.06;0
6;industrial_complex;2875.00;9.70;1539.00;6.16;0
6;industrial_complex;2878.00;9.70;1539.00;4.01;0
6;industrial_complex;2869.00;9.73;1540.00;0.39;0
6;air_base;2872.00;9.70;1540.00;3.05;0
6;naval_base;2871.00;9.50;1544.00;-3.14;8621
6;naval_base;2873.00;9.55;1544.00;-1.71;8621
6;bunker;2870.00;9.65;1541.00;5.11;0
6;bunker;2878.00;9.70;1541.00;1.50;0
6;bunker;2886.00;9.95;1540.00;3.06;0
6;bunker;2881.00;9.70;1539.00;0.90;0
6;bunker;2883.00;9.80;1536.00;3.56;0
6;bunker;2874.00;9.78;1534.00;6.23;0
6;coastal_bunker;2871.00;9.63;1543.00;-3.14;0
6;coastal_bunker;2873.00;9.55;1544.00;-1.71;0
6;dockyard;2871.00;9.50;1544.00;-3.14;0
6;anti_air_building;2891.00;10.00;1538.00;3.57;0
6;anti_air_building;2894.00;10.32;1538.00;6.23;0
6;anti_air_building;2886.00;9.85;1539.00;2.61;0
6;synthetic_refinery;2889.00;9.85;1539.00;0.45;0
6;radar_station;2869.00;9.70;1532.00;4.31;0
6;rocket_site;2885.00;9.85;1540.00;4.68;0
6;nuclear_reactor;2888.00;10.05;1540.00;2.52;0
7;arms_factory;2890.00;9.60;1569.00;0.83;0
7;arms_factory;2882.00;9.70;1575.00;3.49;0
7;arms_factory;2879.00;9.60;1559.00;6.16;0
7;arms_factory;2882.00;9.68;1570.00;4.00;0
7;arms_factory;2878.00;9.60;1558.00;4.10;0
7;arms_factory;2886.00;9.60;1572.00;1.94;0
7;industrial_complex;2890.00;9.60;1561.00;6.06;0
7;industrial_complex;2885.00;9.60;1570.00;6.16;0
7;industrial_complex;2883.00;9.60;1561.00;4.01;0
7;industrial_complex;2879.00;9.70;1564.00;0.39;0
7;industrial_complex;2885.00;9.60;1560.00;3.05;0
7;industrial_complex;2879.00;9.65;1561.00;4.61;0
7;air_base;2886.00;9.60;1564.00;2.45;0
7;naval_base;2883.00;9.50;1583.00;-2.94;2752
7;naval_base;2870.00;9.50;1557.00;-1.25;8621
7;naval_base;2879.00;9.50;1572.00;-2.36;2775
7;bunker;2884.00;9.65;1573.00;0.90;0
7;bunker;2883.00;9.60;1568.00;3.56;0
7;bunker;2885.00;9.60;1562.00;6.23;0
7;bunker;2887.00;9.60;1568.00;2.96;0
7;bunker;2882.00;9.60;1562.00;4.17;0
7;bunker;2881.00;9.63;1564.00;2.01;0
7;coastal_bunker;2878.00;9.50;1570.00;-2.36;0
7;coastal_bunker;2875.00;9.50;1563.00;-2.36;0
7;coastal_bunker;2884.00;9.60;1577.00;-2.94;0
7;dockyard;2877.00;9.50;1566.00;-2.36;0
7;anti_air_building;2876.00;9.70;1560.00;0.56;0
7;anti_air_building;2882.00;9.70;1574.00;4.68;0
7;anti_air_building;2876.00;9.70;1559.00;2.52;0
7;synthetic_refinery;2882.00;9.70;1573.00;5.18;0
7;radar_station;2869.00;9.50;1557.00;4.24;0
7;rocket_site;2880.00;9.70;1567.00;3.13;0
7;nuclear_reactor;2887.00;9.60;1561.00;0.97;0
8;arms_factory;2904.00;10.68;1509.00;6.16;0
8;arms_factory;2904.00;10.70;1511.00;4.00;0
8;arms_factory;2902.00;10.70;1508.00;4.10;0
8;arms_factory;2897.00;11.50;1515.00;1.94;0
8;arms_factory;2898.00;11.18;1512.00;6.06;0
8;arms_factory;2902.00;10.88;1513.00;6.16;0
8;industrial_complex;2900.00;10.90;1511.00;4.01;0
8;industrial_complex;2900.00;10.70;1507.00;0.39;0
8;industrial_complex;2899.00;10.80;1510.00;3.05;0
8;industrial_complex;2904.00;10.70;1511.00;4.61;0
8;industrial_complex;2898.00;11.23;1513.00;2.45;0
8;industrial_complex;2899.00;11.28;1515.00;5.11;0
8;air_base;2899.00;11.45;1518.00;1.50;0
8;bunker;2903.00;10.70;1509.00;3.06;0
8;anti_air_building;2898.00;11.48;1516.00;0.90;0
8;anti_air_building;2900.00;10.73;1508.00;3.56;0
8;anti_air_building;2902.00;10.90;1514.00;6.23;0
8;synthetic_refinery;2897.00;11.20;1512.00;2.96;0
8;radar_station;2897.00;10.60;1508.00;1.42;0
8;rocket_site;2899.00;11.28;1515.00;2.01;0
8;nuclear_reactor;2900.00;11.38;1519.00;3.57;0
9;arms_factory;3036.00;12.07;1502.00;4.10;0
9;arms_factory;3048.00;12.20;1511.00;1.94;0
9;arms_factory;3017.00;12.15;1510.00;6.06;0
9;arms_factory;3027.00;12.73;1500.00;6.16;0
9;arms_factory;3055.00;11.35;1521.00;4.01;0
9;arms_factory;3018.00;13.23;1505.00;0.39;0
9;industrial_complex;3037.00;13.32;1496.00;3.05;0
9;industrial_complex;3052.00;11.28;1522.00;4.61;0
9;industrial_complex;3027.00;10.73;1524.00;2.45;0
9;industrial_complex;3041.00;11.78;1517.00;5.11;0
9;industrial_complex;3043.00;12.20;1508.00;1.50;0
9;industrial_complex;3023.00;12.25;1517.00;3.06;0
9;air_base;3045.00;11.80;1517.00;0.90;0
9;bunker;3027.00;11.23;1521.00;3.56;0
9;bunker;3047.00;12.10;1514.00;6.23;0
9;bunker;3022.00;12.38;1506.00;2.96;0
9;bunker;3054.00;12.20;1514.00;4.17;0
9;bunker;3040.00;12.13;1508.00;2.01;0
9;bunker;3028.00;12.53;1500.00;3.57;0
9;bunker;3034.00;11.78;1504.00;6.23;0
9;bunker;3042.00;10.40;1525.00;2.61;0
9;bunker;3016.00;11.75;1513.00;0.45;0
9;bunker;3024.00;12.15;1517.00;0.56;0
9;bunker;3036.00;10.93;1525.00;4.68;0
9;bunker;3022.00;11.85;1520.00;2.52;0
9;bunker;3045.00;11.95;1516.00;5.18;0
9;bunker;3054.00;11.80;1519.00;0.46;0
9;anti_air_building;3038.00;11.13;1524.00;3.13;0
9;anti_air_building;3031.00;12.18;1503.00;0.97;0
9;anti_air_building;3045.00;12.20;1512.00;2.17;0
9;synthetic_refinery;3042.00;11.30;1520.00;5.19;0
9;radar_station;3007.00;12.78;1504.00;4.54;0
9;rocket_site;3049.00;12.20;1512.00;4.23;0
9;nuclear_reactor;3016.00;13.23;1506.00;5.80;0
10;arms_factory;3141.00;9.80;1555.00;6.06;0
10;arms_factory;3142.00;9.85;1554.00;6.16;0
10;arms_factory;3134.00;9.95;1548.00;4.01;0
10;arms_factory;3137.00;9.80;1552.00;0.39;0
10;arms_factory;3140.00;9.80;1551.00;3.05;0
10;arms_factory;3143.00;9.85;1568.00;4.61;0
10;industrial_complex;3144.00;9.85;1567.00;2.45;0
10;industrial_complex;3136.00;9.80;1567.00;5.11;0
10;industrial_complex;3146.00;9.85;1566.00;1.50;0
10;industrial_complex;3150.00;10.40;1565.00;3.06;0
10;industrial_complex;3127.00;9.90;1560.00;0.90;0
10;industrial_complex;3129.00;9.80;1559.00;3.56;0
10;air_base;3123.00;9.90;1559.00;6.23;0
10;bunker;3128.00;10.00;1550.00;2.96;0
10;bunker;3120.00;10.00;1552.00;4.17;0
10;bunker;3134.00;9.80;1556.00;2.01;0
10;bunker;3128.00;9.90;1556.00;3.57;0
10;bunker;3139.00;9.85;1555.00;6.23;0
10;bunker;3150.00;10.43;1569.00;2.61;0
10;bunker;3136.00;9.90;1548.00;0.45;0
10;bunker;3134.00;9.80;1565.00;0.56;0
10;bunker;3116.00;9.90;1559.00;4.68;0
10;anti_air_building;3142.00;9.80;1569.00;2.52;0
10;anti_air_building;3123.00;9.90;1560.00;5.18;0
10;anti_air_building;3145.00;9.88;1567.00;0.46;0
10;synthetic_refinery;3135.00;9.80;1561.00;3.13;0
10;radar_station;3116.00;10.00;1546.00;2.37;0
10;rocket_site;3126.00;9.90;1560.00;2.17;0
10;nuclear_reactor;3130.00;9.85;1552.00;5.19;0
11;arms_factory;3204.00;9.90;1615.00;4.01;0
11;arms_factory;3205.00;9.95;1615.00;0.39;0
11;arms_factory;3200.00;10.10;1605.00;3.05;0
11;arms_factory;3203.00;10.15;1612.00;4.61;0
11;arms_factory;3216.00;10.50;1626.00;2.45;0
11;arms_factory;3198.00;9.85;1603.00;5.11;0
11;industrial_complex;3203.00;10.40;1622.00;1.50;0
11;industrial_complex;3190.00;9.80;1600.00;3.06;0
11;industrial_complex;3191.00;9.80;1600.00;0.90;0
11;industrial_complex;3196.00;9.98;1610.00;3.56;0
11;industrial_complex;3204.00;10.50;1606.00;6.23;0
11;industrial_complex;3205.00;10.48;1606.00;2.96;0
11;air_base;3209.00;10.20;1619.00;4.17;0
11;bunker;3213.00;10.40;1628.00;2.01;0
11;bunker;3210.00;10.18;1624.00;3.57;0
11;bunker;3206.00;10.00;1611.00;6.23;0
11;bunker;3190.00;9.80;1604.00;2.61;0
11;anti_air_building;3194.00;10.23;1611.00;0.45;0
11;anti_air_building;3196.00;10.15;1611.00;0.56;0
11;anti_air_building;3194.00;9.82;1608.00;4.68;0
11;synthetic_refinery;3208.00;10.28;1620.00;2.52;0
11;radar_station;3177.00;10.40;1597.00;0.19;0
11;rocket_site;3198.00;10.43;1617.00;0.46;0
11;nuclear_reactor;3199.00;10.40;1617.00;3.13;0
12;arms_factory;3219.00;10.40;1677.00;3.05;0
12;arms_factory;3195.00;10.30;1676.00;4.61;0
12;arms_factory;3201.00;10.38;1664.00;2.45;0
12;arms_factory;3216.00;10.57;1665.00;5.11;0
12;arms_factory;3210.00;10.30;1681.00;1.50;0
12;arms_factory;3200.00;10.32;1680.00;3.06;0
12;industrial_complex;3190.00;9.95;1682.00;0.90;0
12;industrial_complex;3208.00;10.60;1668.00;3.56;0
12;industrial_complex;3193.00;10.30;1674.00;6.23;0
12;industrial_complex;3192.00;10.28;1670.00;2.96;0
12;industrial_complex;3203.00;10.32;1687.00;4.17;0
12;industrial_complex;3210.00;9.82;1660.00;2.01;0
12;air_base;3223.00;10.40;1674.00;3.57;0
12;naval_base;3185.00;9.50;1685.00;-1.57;1885
12;naval_base;3187.00;9.50;1676.00;-1.82;1885
12;bunker;3217.00;10.57;1667.00;0.45;0
12;bunker;3204.00;10.32;1688.00;0.56;0
12;bunker;3201.00;10.38;1664.00;4.68;0
12;bunker;3211.00;10.07;1661.00;2.52;0
12;bunker;3211.00;10.40;1677.00;5.18;0
12;bunker;3192.00;10.20;1678.00;0.46;0
12;bunker;3230.00;10.32;1677.00;3.13;0
12;bunker;3207.00;10.38;1677.00;0.97;0
12;bunker;3191.00;9.95;1674.00;2.17;0
12;coastal_bunker;3187.00;9.50;1679.00;-1.57;0
12;coastal_bunker;3187.00;9.50;1672.00;-1.82;0
12;dockyard;3187.00;9.57;1671.00;-1.82;0
12;anti_air_building;3213.00;10.60;1671.00;5.80;0
12;anti_air_building;3214.00;10.60;1666.00;3.64;0
12;anti_air_building;3203.00;10.32;1688.00;0.02;0
12;synthetic_refinery;3207.00;9.80;1661.00;2.68;0
12;radar_station;3186.00;9.60;1670.00;1.15;0
12;rocket_site;3193.00;10.30;1680.00;0.62;0
12;nuclear_reactor;3191.00;9.90;1675.00;4.75;0
13;arms_factory;3183.00;9.70;1714.00;2.45;0
13;arms_factory;3204.00;10.23;1713.00;5.11;0
13;arms_factory;3195.00;10.30;1711.00;1.50;0
13;arms_factory;3174.00;9.60;1709.00;3.06;0
13;arms_factory;3193.00;9.70;1721.00;0.90;0
13;arms_factory;3191.00;9.78;1716.00;3.56;0
13;industrial_complex;3206.00;10.35;1710.00;6.23;0
13;industrial_complex;3189.00;10.10;1713.00;2.96;0
13;industrial_complex;3199.00;10.10;1713.00;4.17;0
13;industrial_complex;3200.00;10.30;1710.00;2.01;0
13;industrial_complex;3180.00;9.60;1708.00;3.57;0
13;industrial_complex;3203.00;9.70;1721.00;6.23;0
13;air_base;3209.00;9.93;1717.00;2.61;0
13;naval_base;3174.00;9.50;1702.00;-0.54;1885
13;naval_base;3185.00;9.57;1720.00;-2.36;1660
13;naval_base;3186.00;9.57;1721.00;-2.90;1660
13;naval_base;3201.00;9.55;1723.00;-2.36;1660
13;bunker;3183.00;9.70;1707.00;5.18;0
13;bunker;3191.00;9.70;1719.00;0.46;0
13;bunker;3188.00;9.85;1710.00;3.13;0
13;bunker;3208.00;9.70;1723.00;0.97;0
13;bunker;3176.00;9.70;1716.00;2.17;0
13;bunker;3195.00;10.30;1709.00;5.19;0
13;bunker;3206.00;10.30;1707.00;1.57;0
13;coastal_bunker;3193.00;9.50;1723.00;-2.90;0
13;coastal_bunker;3178.00;9.53;1718.00;-2.36;0
13;coastal_bunker;3173.00;9.50;1702.00;-0.54;0
13;coastal_bunker;3201.00;9.55;1723.00;-2.36;0
13;dockyard;3175.00;9.60;1710.00;-2.60;0
13;anti_air_building;3190.00;9.70;1717.00;5.70;0
13;anti_air_building;3209.00;10.40;1710.00;0.62;0
13;anti_air_building;3181.00;9.70;1714.00;4.75;0
13;synthetic_refinery;3202.00;10.07;1713.00;1.13;0
13;radar_station;3167.00;9.50;1712.00;1.08;0
13;rocket_site;3183.00;9.70;1708.00;5.35;0
13;nuclear_reactor;3206.00;9.65;1721.00;3.19;0
14;arms_factory;2779.00;9.70;1469.00;1.50;0
14;arms_factory;2747.00;9.85;1484.00;3.06;0
14;arms_factory;2748.00;9.85;1484.00;0.90;0
14;arms_factory;2774.00;9.80;1480.00;3.56;0
14;arms_factory;2754.00;9.68;1476.00;6.23;0
14;arms_factory;2755.00;9.68;1476.00;2.96;0
14;industrial_complex;2766.00;10.18;1474.00;4.17;0
14;industrial_complex;2784.00;10.00;1484.00;2.01;0
14;industrial_complex;2762.00;10.48;1482.00;3.57;0
14;industrial_complex;2763.00;10.13;1485.00;6.23;0
14;industrial_complex;2741.00;9.68;1485.00;2.61;0
14;industrial_complex;2753.00;9.70;1491.00;0.45;0
14;air_base;2755.00;9.70;1491.00;0.56;0
14;naval_base;2748.00;9.50;1473.00;-0.32;8546
14;naval_base;2735.00;9.50;1489.00;-2.68;2381
14;naval_base;2735.00;9.50;1478.00;-1.33;4885
14;naval_base;2772.00;9.68;1489.00;-3.14;2871
14;naval_base;2768.00;9.50;1490.00;-3.14;2871
14;naval_base;2775.00;9.63;1461.00;-1.77;8546
14;naval_base;2764.00;9.50;1470.00;-0.69;8546
14;naval_base;2754.00;9.60;1493.00;-2.21;2381
14;naval_base;2767.00;9.50;1465.00;-0.98;8546
14;bunker;2742.00;9.70;1481.00;4.23;0
14;bunker;2767.00;9.88;1484.00;5.80;0
14;bunker;2774.00;9.68;1467.00;3.64;0
14;bunker;2780.00;9.73;1482.00;0.02;0
14;bunker;2773.00;9.70;1474.00;2.68;0
14;bunker;2760.00;10.45;1480.00;5.70;0
14;bunker;2776.00;9.68;1485.00;0.62;0
14;bunker;2753.00;9.95;1479.00;4.75;0
14;bunker;2743.00;9.70;1480.00;1.13;0
14;bunker;2749.00;9.85;1487.00;4.15;0
14;bunker;2761.00;10.10;1472.00;5.35;0
14;bunker;2787.00;10.25;1481.00;3.19;0
14;bunker;2782.00;9.70;1458.00;5.86;0
14;coastal_bunker;2740.00;9.50;1484.00;-0.98;0
14;coastal_bunker;2741.00;9.50;1474.00;-1.33;0
14;coastal_bunker;2751.00;9.50;1473.00;-0.32;0
14;coastal_bunker;2767.00;9.50;1467.00;-0.69;0
14;coastal_bunker;2754.00;9.60;1493.00;-2.21;0
14;coastal_bunker;2776.00;9.60;1461.00;-1.77;0
14;coastal_bunker;2773.00;9.50;1464.00;-0.98;0
14;coastal_bunker;2778.00;9.55;1489.00;-3.14;0
14;coastal_bunker;2761.00;9.68;1489.00;-3.14;0
14;dockyard;2735.00;9.50;1478.00;-1.33;0
14;anti_air_building;2769.00;10.40;1478.00;3.36;0
14;anti_air_building;2756.00;10.00;1487.00;0.09;0
14;anti_air_building;2757.00;10.00;1487.00;2.76;0
14;synthetic_refinery;2781.00;9.60;1464.00;5.42;0
14;radar_station;2732.00;9.50;1478.00;4.91;0
14;rocket_site;2781.00;9.70;1474.00;4.82;0
14;nuclear_reactor;2773.00;9.73;1475.00;1.20;0
15;arms_factory;2810.00;9.70;1503.00;0.90;0
15;arms_factory;2808.00;10.43;1490.00;3.56;0
15;arms_factory;2795.00;11.43;1494.00;6.23;0
15;arms_factory;2784.00;9.90;1493.00;2.96;0
15;arms_factory;2817.00;9.95;1489.00;4.17;0
15;arms_factory;2827.00;10.05;1503.00;2.01;0
15;industrial_complex;2814.00;9.88;1501.00;3.57;0
15;industrial_complex;2820.00;9.98;1498.00;6.23;0
15;industrial_complex;2793.00;11.30;1492.00;2.61;0
15;industrial_complex;2800.00;11.05;1493.00;0.45;0
15;industrial_complex;2813.00;10.43;1487.00;0.56;0
15;industrial_complex;2812.00;10.43;1492.00;4.68;0
15;air_base;2802.00;9.78;1501.00;2.52;0
15;naval_base;2812.00;9.55;1512.00;-3.14;12389
15;naval_base;2792.00;9.55;1504.00;-3.39;2847
15;naval_base;2780.00;9.50;1504.00;-1.57;2871
15;naval_base;2803.00;9.50;1503.00;-3.39;2847
15;naval_base;2805.00;9.55;1503.00;-2.90;2847
15;naval_base;2818.00;9.50;1515.00;-2.55;12389
15;naval_base;2782.00;9.50;1497.00;-2.16;2871
15;bunker;2818.00;9.95;1489.00;4.23;0
15;bunker;2810.00;10.05;1500.00;5.80;0
15;bunker;2822.00;9.75;1510.00;3.64;0
15;bunker;2800.00;10.85;1491.00;0.02;0
15;bunker;2784.00;9.90;1493.00;2.68;0
15;bunker;2824.00;9.80;1503.00;5.70;0
15;bunker;2802.00;10.65;1498.00;0.62;0
15;bunker;2822.00;9.90;1498.00;4.75;0
15;bunker;2832.00;10.10;1503.00;1.13;0
15;bunker;2792.00;11.25;1490.00;4.15;0
15;bunker;2811.00;10.48;1494.00;5.35;0
15;bunker;2816.00;10.10;1495.00;3.19;0
15;bunker;2786.00;10.40;1498.00;5.86;0
15;bunker;2817.00;9.70;1512.00;1.14;0
15;bunker;2784.00;9.70;1506.00;5.26;0
15;coastal_bunker;2777.00;9.50;1510.00;-1.57;0
15;coastal_bunker;2810.00;9.57;1511.00;-1.57;0
15;coastal_bunker;2824.00;9.60;1515.00;-2.55;0
15;coastal_bunker;2800.00;9.55;1503.00;-3.39;0
